id,first_name,last_name,email,UserName,CompanyName,JobTitle,gender,Race,purchase,credit_card_type,date,State/Province,City,PostalCode,Country
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$814.00 ,maestro,12/10/2019,Texas,Austin,78710,United States
1644,Angela,Medina,amedinahv@deliciousdays.com,amedinahv,Yamia,VP Sales,Female,Black or African American,$813.00 ,jcb,12/10/2019,Georgia,Augusta,30905,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$48.00 ,bankcard,12/15/2019,New York,Brooklyn,11210,United States
1783,Juan,Jones,jjoneslq@vistaprint.com,jjoneslq,Linkbuzz,Programmer III,Male,Asian,$668.00 ,diners-club-carte-blanche,12/18/2019,Arizona,Tucson,85715,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$987.00 ,bankcard,12/21/2019,Florida,Orlando,32891,United States
1614,Lillian,Washington,lwashingtonh1@vimeo.com,lwashingtonh1,Aivee,Developer II,Female,Alaska Native,$615.00 ,diners-club-enroute,12/22/2019,North Dakota,Bismarck,58505,United States
1728,Catherine,Rogers,crogersk7@loc.gov,crogersk7,Thoughtbridge,Geologist III,Female,Japanese,$864.00 ,switch,12/22/2019,Maryland,Baltimore,21211,United States
1946,Daniel,Turner,dturnerq9@artisteer.com,dturnerq9,Twiyo,Geological Engineer,Male,Korean,$663.00 ,jcb,12/22/2019,Texas,Houston,77234,United States
1743,Stephen,Turner,sturnerkm@bandcamp.com,sturnerkm,Rhybox,Graphic Designer,Male,Asian,$248.00 ,diners-club-enroute,12/23/2019,New York,Elmira,14905,United States
1043,Walter,Roberts,wroberts16@tiny.cc,wroberts16,Rhyloo,Senior Quality Engineer,Male,Black or African American,$787.00 ,china-unionpay,12/24/2019,Nevada,Las Vegas,89140,United States
1022,Todd,Peters,tpetersl@dot.gov,tpetersl,Quatz,Design Engineer,Male,Black or African American,$766.00 ,jcb,12/27/2019,District of Columbia,Washington,20430,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$279.00 ,jcb,12/29/2019,California,San Francisco,94105,United States
1576,Sean,Wright,swrightfz@nps.gov,swrightfz,Minyx,Geologist I,Male,Hispanic,$366.00 ,maestro,12/30/2019,Texas,Round Rock,78682,United States
1768,Arthur,Foster,afosterlb@imgur.com,afosterlb,Dynabox,Recruiter,Male,Asian,$405.00 ,jcb,12/31/2019,South Carolina,Greenville,29615,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$442.00 ,bankcard,1/1/2020,Florida,Orlando,32891,United States
1541,Douglas,Bishop,dbishopf0@fc2.com,dbishopf0,Babbleblab,Financial Advisor,Male,Thai,$272.00 ,jcb,1/3/2020,Ohio,Columbus,43268,United States
1043,Walter,Roberts,wroberts16@tiny.cc,wroberts16,Rhyloo,Senior Quality Engineer,Male,Black or African American,$85.00 ,china-unionpay,1/5/2020,Nevada,Las Vegas,89140,United States
1783,Juan,Jones,jjoneslq@vistaprint.com,jjoneslq,Linkbuzz,Programmer III,Male,Asian,$393.00 ,diners-club-carte-blanche,1/5/2020,Arizona,Tucson,85715,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$478.00 ,bankcard,1/6/2020,Florida,Orlando,32891,United States
1489,Roger,Matthews,rmatthewsdk@nature.com,rmatthewsdk,Dabshots,Environmental Tech,Male,Black or African American,$955.00 ,maestro,1/6/2020,Virginia,Hampton,23668,United States
1679,Raymond,Morrison,rmorrisoniu@yahoo.co.jp,rmorrisoniu,Demimbu,Compensation Analyst,Male,Black or African American,$397.00 ,jcb,1/9/2020,Alaska,Fairbanks,99709,United States
1850,Matthew,Burton,mburtonnl@icq.com,mburtonnl,Edgeblab,Software Consultant,Male,Costa Rican,$328.00 ,jcb,1/10/2020,Pennsylvania,Lancaster,17605,United States
2000,Patricia,Austin,paustinrr@huffingtonpost.com,paustinrr,Twitterbeat,Assistant Professor,Female,Eskimo,$116.00 ,maestro,1/11/2020,California,Sacramento,94230,United States
1577,Diana,Banks,dbanksg0@hostgator.com,dbanksg0,Tagopia,Actuary,Female,Argentinian,$579.00 ,switch,1/14/2020,Colorado,Denver,80217,United States
1166,Donna,Jackson,djackson4l@booking.com,djackson4l,Demivee,Electrical Engineer,Female,Asian,$228.00 ,mastercard,1/17/2020,Florida,Gainesville,32605,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$341.00 ,bankcard,1/20/2020,New York,Brooklyn,11210,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$547.00 ,jcb,1/22/2020,Illinois,Chicago,60614,United States
1116,Christina,Wheeler,cwheeler37@ovh.net,cwheeler37,Oozz,Information Systems Manager,Female,Mexican,$451.00 ,americanexpress,1/24/2020,Georgia,Duluth,30096,United States
1363,Steve,Schmidt,sschmidta2@deviantart.com,sschmidta2,Yakitri,Software Test Engineer IV,Male,Mexican,$987.00 ,mastercard,1/25/2020,West Virginia,Charleston,25313,United States
1436,Ashley,Wood,awoodc3@nytimes.com,awoodc3,DabZ,Sales Associate,Female,Argentinian,$616.00 ,jcb,1/26/2020,Nevada,Las Vegas,89145,United States
1764,Kenneth,Thomas,kthomasl7@list-manage.com,kthomasl7,Linkbuzz,Desktop Support Technician,Male,Asian,$95.00 ,jcb,1/26/2020,New York,Brooklyn,11215,United States
1629,Larry,Medina,lmedinahg@creativecommons.org,lmedinahg,Ozu,Speech Pathologist,Male,Black or African American,$203.00 ,maestro,1/29/2020,Oklahoma,Tulsa,74116,United States
1144,Lori,Harvey,lharvey3z@ibm.com,lharvey3z,Pixoboo,Technical Writer,Female,Asian,$128.00 ,maestro,1/30/2020,New York,Flushing,11355,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$213.00 ,china-unionpay,1/30/2020,Texas,El Paso,88574,United States
1521,Linda,Simpson,lsimpsoneg@dropbox.com,lsimpsoneg,Skinix,VP Accounting,Female,Japanese,$58.00 ,jcb,2/1/2020,Georgia,Atlanta,30311,United States
1234,Adam,Jenkins,ajenkins6h@comcast.net,ajenkins6h,Brightdog,Internal Auditor,Male,White,$424.00 ,maestro,2/3/2020,Texas,Austin,78710,United States
1489,Roger,Matthews,rmatthewsdk@nature.com,rmatthewsdk,Dabshots,Environmental Tech,Male,Black or African American,$516.00 ,maestro,2/7/2020,Virginia,Hampton,23668,United States
1116,Christina,Wheeler,cwheeler37@ovh.net,cwheeler37,Oozz,Information Systems Manager,Female,Mexican,$73.00 ,americanexpress,2/9/2020,Georgia,Duluth,30096,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$146.00 ,china-unionpay,2/9/2020,Texas,El Paso,88574,United States
1513,Chris,Powell,cpowelle8@digg.com,cpowelle8,Skipfire,Automation Specialist III,Male,Eskimo,$59.00 ,diners-club-international,2/10/2020,Virginia,Richmond,23289,United States
1994,Ronald,Fernandez,rfernandezrl@dell.com,rfernandezrl,Skyba,Senior Editor,Male,White,$197.00 ,jcb,2/13/2020,Illinois,Peoria,61651,United States
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$538.00 ,mastercard,2/15/2020,Texas,Houston,77040,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$650.00 ,jcb,2/17/2020,Illinois,Chicago,60663,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$709.00 ,bankcard,2/20/2020,New York,Brooklyn,11210,United States
1542,Scott,Patterson,spattersonf1@hibu.com,spattersonf1,Aivee,Research Associate,Male,Thai,$831.00 ,solo,2/22/2020,Florida,Orlando,32885,United States
1433,Harry,Fernandez,hfernandezc0@redcross.org,hfernandezc0,Yadel,Director of Sales,Male,Taiwanese,$679.00 ,americanexpress,2/24/2020,District of Columbia,Washington,20420,United States
1880,Rebecca,Lawson,rlawsonof@nsw.gov.au,rlawsonof,Rhynyx,Software Engineer I,Female,Taiwanese,$557.00 ,jcb,2/28/2020,Illinois,Chicago,60614,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$846.00 ,jcb,3/4/2020,Illinois,Chicago,60663,United States
1605,Ronald,Shaw,rshawgs@topsy.com,rshawgs,Eadel,Product Engineer,Male,Taiwanese,$751.00 ,diners-club-enroute,3/4/2020,Indiana,Indianapolis,46247,United States
1986,Edward,Long,elongrd@bing.com,elongrd,Dynabox,Quality Control Specialist,Male,White,$165.00 ,visa-electron,3/4/2020,Texas,Houston,77010,United States
1361,Larry,Mason,lmasona0@google.com,lmasona0,Wikizz,Associate Professor,Male,Costa Rican,$421.00 ,jcb,3/7/2020,Michigan,Muskegon,49444,United States
1622,Kimberly,Lynch,klynchh9@meetup.com,klynchh9,Buzzdog,Food Chemist,Female,Black or African American,$180.00 ,switch,3/7/2020,Missouri,Kansas City,64190,United States
1434,Cynthia,Meyer,cmeyerc1@usgs.gov,cmeyerc1,Yamia,Senior Quality Engineer,Female,Asian,$543.00 ,jcb,3/9/2020,Minnesota,Minneapolis,55436,United States
1298,Anna,Thomas,athomas89@usa.gov,athomas89,Linkbuzz,Food Chemist,Female,Japanese,$542.00 ,bankcard,3/10/2020,Florida,Orlando,32891,United States
1653,Martha,Welch,mwelchi4@dailymotion.com,mwelchi4,Zoomdog,Accountant I,Female,Black or African American,$922.00 ,jcb,3/12/2020,Nevada,Sparks,89436,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$824.00 ,maestro,3/14/2020,Florida,Miami,33261,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$551.00 ,bankcard,3/14/2020,New York,Brooklyn,11210,United States
1993,Rose,Little,rlittlerk@omniture.com,rlittlerk,Yabox,Registered Nurse,Female,White,$52.00 ,visa-electron,3/15/2020,Iowa,Des Moines,50369,United States
1406,Jerry,Fisher,jfisherb9@alibaba.com,jfisherb9,Realfire,Quality Control Specialist,Male,Thai,$815.00 ,mastercard,3/16/2020,Virginia,Roanoke,24040,United States
1212,Patricia,Weaver,pweaver5v@merriam-webster.com,pweaver5v,Dablist,Staff Accountant I,Female,White,$194.00 ,mastercard,3/18/2020,Connecticut,Hartford,6183,United States
1595,Janet,Rivera,jriveragi@sina.com.cn,jriveragi,Nlounge,Librarian,Female,Alaska Native,$190.00 ,jcb,3/19/2020,Florida,Winter Haven,33884,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$994.00 ,bankcard,3/19/2020,New York,Brooklyn,11210,United States
1545,Kathryn,Meyer,kmeyerf4@senate.gov,kmeyerf4,Oloo,Sales Representative,Female,White,$570.00 ,maestro,3/21/2020,Texas,San Antonio,78265,United States
1435,Jesse,Brown,jbrownc2@who.int,jbrownc2,Skivee,Teacher,Male,Asian,$219.00 ,instapayment,3/22/2020,Pennsylvania,Reading,19605,United States
1039,Jonathan,Roberts,jroberts12@nih.gov,jroberts12,Plambee,Sales Representative,Male,Black or African American,$273.00 ,diners-club-carte-blanche,3/23/2020,Kentucky,Louisville,40298,United States
1554,Betty,Henry,bhenryfd@1688.com,bhenryfd,Gabvine,Business Systems Development Analyst,Female,Argentinian,$251.00 ,jcb,3/27/2020,California,Sacramento,95813,United States
1988,Emily,Allen,eallenrf@csmonitor.com,eallenrf,Devcast,Financial Analyst,Female,White,$412.00 ,jcb,3/28/2020,Connecticut,Stamford,6912,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$218.00 ,jcb,3/29/2020,California,San Francisco,94105,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$677.00 ,china-unionpay,3/29/2020,Texas,El Paso,88574,United States
1636,Joshua,Wood,jwoodhn@ftc.gov,jwoodhn,Skiptube,Media Manager III,Male,Black or African American,$367.00 ,maestro,3/29/2020,California,Brea,92822,United States
1674,Christina,King,ckingip@godaddy.com,ckingip,Flashpoint,Human Resources Manager,Female,Black or African American,$546.00 ,jcb,3/30/2020,Tennessee,Memphis,38161,United States
1843,Judith,Robertson,jrobertsonne@skype.com,jrobertsonne,Wikibox,VP Quality Control,Female,Costa Rican,$726.00 ,jcb,3/31/2020,Indiana,Indianapolis,46247,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$424.00 ,jcb,4/1/2020,California,San Francisco,94105,United States
1081,Tina,Lewis,tlewis28@mozilla.org,tlewis28,Eazzy,Operator,Female,Mexican,$243.00 ,switch,4/2/2020,Ohio,Dayton,45426,United States
1144,Lori,Harvey,lharvey3z@ibm.com,lharvey3z,Pixoboo,Technical Writer,Female,Asian,$266.00 ,maestro,4/7/2020,New York,Flushing,11355,United States
1686,Betty,Butler,bbutlerj1@unesco.org,bbutlerj1,Skipstorm,Research Assistant IV,Female,Black or African American,$445.00 ,diners-club-us-ca,4/10/2020,Ohio,Lima,45807,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$651.00 ,mastercard,4/11/2020,Alabama,Birmingham,35220,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$562.00 ,jcb,4/12/2020,Illinois,Chicago,60663,United States
1599,Kelly,Patterson,kpattersongm@amazon.de,kpattersongm,Realbridge,Chemical Engineer,Female,Eskimo,$703.00 ,visa,4/12/2020,Texas,Houston,77075,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$442.00 ,maestro,4/13/2020,Florida,Miami,33261,United States
1459,Cynthia,Mason,cmasoncq@google.com.hk,cmasoncq,Oyoloo,Design Engineer,Female,Korean,$27.00 ,diners-club-carte-blanche,4/14/2020,New York,Hicksville,11854,United States
1026,Jacqueline,Ellis,jellisp@imageshack.us,jellisp,Zoomdog,Senior Sales Associate,Female,Black or African American,$95.00 ,jcb,4/15/2020,New York,Bronx,10469,United States
1084,Larry,Ferguson,lferguson2b@theguardian.com,lferguson2b,Babbleblab,Food Chemist,Male,Mexican,$308.00 ,jcb,4/15/2020,Massachusetts,Waltham,2453,United States
1701,George,Cox,gcoxjg@sun.com,gcoxjg,Nlounge,Speech Pathologist,Male,Black or African American,$126.00 ,switch,4/15/2020,California,Whittier,90610,United States
1590,Betty,Duncan,bduncangd@cdbaby.com,bduncangd,Topiczoom,Budget/Accounting Analyst IV,Female,Eskimo,$560.00 ,diners-club-international,4/16/2020,District of Columbia,Washington,20215,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$676.00 ,china-unionpay,4/17/2020,Texas,El Paso,88574,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$240.00 ,china-unionpay,4/18/2020,Texas,El Paso,88574,United States
1669,Laura,Burke,lburkeik@reverbnation.com,lburkeik,Feedspan,Nurse,Female,Black or African American,$155.00 ,switch,4/18/2020,California,Oxnard,93034,United States
1021,Amy,Jordan,ajordank@ed.gov,ajordank,Fadeo,Electrical Engineer,Female,Black or African American,$157.00 ,china-unionpay,4/20/2020,Michigan,Flint,48555,United States
1399,Barbara,Mitchell,bmitchellb2@amazon.co.jp,bmitchellb2,Voonder,Nurse,Female,Native Hawaiian and Other Pacific Islander (NHPI),$732.00 ,jcb,4/21/2020,California,Stockton,95219,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$412.00 ,jcb,4/22/2020,California,San Francisco,94105,United States
1468,Cynthia,Lopez,clopezcz@reverbnation.com,clopezcz,Wikibox,Automation Specialist IV,Female,White,$353.00 ,diners-club-international,4/23/2020,Louisiana,New Orleans,70116,United States
1983,Laura,Smith,lsmithra@thetimes.co.uk,lsmithra,Quimm,Electrical Engineer,Female,White,$321.00 ,jcb,4/24/2020,Kansas,Kansas City,66112,United States
1468,Cynthia,Lopez,clopezcz@reverbnation.com,clopezcz,Wikibox,Automation Specialist IV,Female,White,$622.00 ,diners-club-international,4/25/2020,Louisiana,New Orleans,70116,United States
1277,Brandon,Spencer,bspencer7o@si.edu,bspencer7o,Quamba,Nuclear Power Engineer,Male,South American,$801.00 ,laser,4/29/2020,Ohio,Akron,44310,United States
1812,Randy,Harris,rharrismj@omniture.com,rharrismj,Pixoboo,Clinical Specialist,Male,Japanese,$954.00 ,mastercard,4/30/2020,Alabama,Birmingham,35220,United States
1458,Patrick,Cooper,pcoopercp@mediafire.com,pcoopercp,Yata,Quality Control Specialist,Male,Mexican,$554.00 ,maestro,5/2/2020,California,Los Angeles,90076,United States
1017,Diana,Wells,dwellsg@vimeo.com,dwellsg,Twitterbeat,Editor,Female,Black or African American,$889.00 ,jcb,5/5/2020,Illinois,Chicago,60663,United States
1736,Sharon,Baker,sbakerkf@sphinn.com,sbakerkf,BlogXS,Administrative Officer,Female,Eskimo,$745.00 ,jcb,5/7/2020,Florida,Clearwater,34620,United States
1557,Samuel,Elliott,selliottfg@toplist.cz,selliottfg,Photobean,Assistant Manager,Male,Korean,$202.00 ,diners-club-carte-blanche,5/8/2020,New York,New York City,10260,United States
1616,Brandon,Willis,bwillish3@walmart.com,bwillish3,Avamba,Assistant Media Planner,Male,Taiwanese,$368.00 ,jcb,5/9/2020,Colorado,Colorado Springs,80935,United States
1986,Edward,Long,elongrd@bing.com,elongrd,Dynabox,Quality Control Specialist,Male,White,$777.00 ,visa-electron,5/11/2020,Texas,Houston,77010,United States
1451,Jeremy,Greene,jgreeneci@live.com,jgreeneci,Brainlounge,Database Administrator I,Male,Native Hawaiian and Other Pacific Islander (NHPI),$458.00 ,jcb,5/13/2020,California,Los Angeles,90045,United States
1084,Larry,Ferguson,lferguson2b@theguardian.com,lferguson2b,Babbleblab,Food Chemist,Male,Mexican,$638.00 ,jcb,5/14/2020,Massachusetts,Waltham,2453,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$583.00 ,maestro,5/14/2020,Florida,Miami,33261,United States
1365,Roy,Snyder,rsnydera4@whitehouse.gov,rsnydera4,Buzzshare,Help Desk Technician,Male,Mexican,$956.00 ,maestro,5/16/2020,Florida,Miami,33261,United States
1020,Andrea,Mason,amasonj@yelp.com,amasonj,Thoughtmix,Financial Advisor,Female,Black or African American,$459.00 ,jcb,5/20/2020,California,San Francisco,94105,United States
1026,Jacqueline,Ellis,jellisp@imageshack.us,jellisp,Zoomdog,Senior Sales Associate,Female,Black or African American,$745.00 ,jcb,5/20/2020,New York,Bronx,10469,United States
1661,Martin,Hughes,mhughesic@huffingtonpost.com,mhughesic,Skivee,Human Resources Manager,Male,Black or African American,$57.00 ,diners-club-us-ca,5/21/2020,Louisiana,Baton Rouge,70815,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$984.00 ,china-unionpay,5/25/2020,Texas,El Paso,88574,United States
1170,Albert,Roberts,aroberts4p@ezinearticles.com,aroberts4p,Oyoba,Accountant I,Male,White,$391.00 ,china-unionpay,5/26/2020,Texas,El Paso,88574,United States
1548,Jeremy,Morris,jmorrisf7@diigo.com,jmorrisf7,Jamia,Paralegal,Male,Alaska Native,$294.00 ,jcb,5/26/2020,Oregon,Beaverton,97075,United States
1409,Lawrence,Howell,lhowellbc@webnode.com,lhowellbc,Thoughtstorm,Environmental Specialist,Male,Hispanic,$935.00 ,bankcard,5/27/2020,New Jersey,Elizabeth,7208,United States
1123,Randy,Hamilton,rhamilton3e@loc.gov,rhamilton3e,Centidel,Geological Engineer,Male,Mexican,$457.00 ,china-unionpay,5/31/2020,Florida,Tampa,33673,United States
1116,Christina,Wheeler,cwheeler37@ovh.net,cwheeler37,Oozz,Information Systems Manager,Female,Mexican,$675.00 ,americanexpress,6/1/2020,Georgia,Duluth,30096,United States
1993,Rose,Little,rlittlerk@omniture.com,rlittlerk,Yabox,Registered Nurse,Female,White,$192.00 ,visa-electron,6/2/2020,Iowa,Des Moines,50369,United States
1457,Ernest,Matthews,ematthewsco@scribd.com,ematthewsco,BlogXS,Professor,Male,Korean,$33.00 ,maestro,6/3/2020,Ohio,Akron,44321,United States
1086,Lawrence,Nelson,lnelson2d@moonfruit.com,lnelson2d,Yodel,Senior Cost Accountant,Male,Mexican,$124.00 ,jcb,6/6/2020,Connecticut,Danbury,6816,United States
1540,Howard,Fox,hfoxez@jigsy.com,hfoxez,Yodoo,Office Assistant IV,Male,Native Hawaiian and Other Pacific Islander (NHPI),$296.00 ,jcb,6/10/2020,California,Irvine,92612,United States
1095,Emily,Franklin,efranklin2m@google.co.jp,efranklin2m,Shufflester,Analyst Programmer,Female,Mexican,$985.00 ,mastercard,6/11/2020,Texas,Houston,77040,United States
1851,Linda,Washington,lwashingtonnm@jalbum.net,lwashingtonnm,Tazzy,Teacher,Female,White,$623.00 ,bankcard,6/11/2020,New York,Brooklyn,11210,United States
